"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","corrected_effort_units","outcomeSwitch","condition","selectedRiskyDeck"
"m62725_oz5wbcvkeaa",10,1343,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"m62725_oz5wbcvkeaa",11,1539,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"m62725_oz5wbcvkeaa",12,1808,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"m62725_oz5wbcvkeaa",13,1502,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"m62725_oz5wbcvkeaa",14,1202,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",8,"EM",1
"m62725_oz5wbcvkeaa",15,1864,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",8,"HE",1
"m62725_oz5wbcvkeaa",16,1825,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",8,"EE",1
"m62725_oz5wbcvkeaa",17,2066,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"true",5,"EE",0
"m62725_oz5wbcvkeaa",18,1520,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"true",12,"HM",1
"m62725_oz5wbcvkeaa",19,1516,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",8,"EM",1
"m62725_oz5wbcvkeaa",20,2085,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"m62725_oz5wbcvkeaa",21,1212,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"m62725_oz5wbcvkeaa",22,1037,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",12,"HM",1
"m62725_oz5wbcvkeaa",23,1940,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"m62725_oz5wbcvkeaa",24,979,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"true",6,"EM",0
"m62725_oz5wbcvkeaa",25,1472,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",2,"EE",1
"m62725_oz5wbcvkeaa",26,1070,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",8,"EM",1
"m62725_oz5wbcvkeaa",27,2822,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",8,"HE",1
"m62725_oz5wbcvkeaa",28,1509,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"m62725_oz5wbcvkeaa",29,1660,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"m62725_oz5wbcvkeaa",30,1418,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",8,"EM",1
"m62725_oz5wbcvkeaa",31,2850,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",12,"HM",1
"m62725_oz5wbcvkeaa",32,879,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"m62725_oz5wbcvkeaa",33,1135,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"true",5,"EE",0
"m62725_oz5wbcvkeaa",34,1782,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",8,"HE",1
"m62725_oz5wbcvkeaa",35,997,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"m62725_oz5wbcvkeaa",36,885,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"m62725_oz5wbcvkeaa",37,1181,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"m62725_oz5wbcvkeaa",38,1028,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"m62725_oz5wbcvkeaa",39,815,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"m62725_oz5wbcvkeaa",40,736,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"m7520_iwmcxqhgtsn",1,2323,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"m7520_iwmcxqhgtsn",2,1580,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",4,2864,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"m7520_iwmcxqhgtsn",5,1886,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",7,1713,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"m7520_iwmcxqhgtsn",8,1880,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",9,2069,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"m7520_iwmcxqhgtsn",10,1172,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",11,1372,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",14,"HE",1
"m7520_iwmcxqhgtsn",12,1738,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",2,"EE",1
"m7520_iwmcxqhgtsn",13,1892,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"m7520_iwmcxqhgtsn",14,1512,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",15,1244,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"m7520_iwmcxqhgtsn",16,1007,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",17,1184,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"m7520_iwmcxqhgtsn",18,968,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",19,1204,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",20,1423,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",8,"EE",1
"m7520_iwmcxqhgtsn",21,1206,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"m7520_iwmcxqhgtsn",22,1679,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",23,1140,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",24,1616,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",2,"EE",1
"m7520_iwmcxqhgtsn",25,1673,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",26,1528,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",4,"EM",1
"m7520_iwmcxqhgtsn",27,1435,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"m7520_iwmcxqhgtsn",28,1364,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",29,920,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"m7520_iwmcxqhgtsn",30,1111,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"m7520_iwmcxqhgtsn",31,1128,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",32,1307,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",33,1289,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"m7520_iwmcxqhgtsn",34,1186,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",35,1115,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",4,"EM",1
"m7520_iwmcxqhgtsn",36,1002,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"m7520_iwmcxqhgtsn",37,2519,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",8,"HE",1
"m7520_iwmcxqhgtsn",38,1058,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"m7520_iwmcxqhgtsn",39,1519,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",2,"EE",1
"m7520_iwmcxqhgtsn",40,1293,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"m91023_wb0x25jl2",2,4792,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"m91023_wb0x25jl2",3,2485,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"m91023_wb0x25jl2",4,3412,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",14,"HE",1
"m91023_wb0x25jl2",5,5433,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"m91023_wb0x25jl2",6,2815,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"m91023_wb0x25jl2",7,2202,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"m91023_wb0x25jl2",9,4398,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"m91023_wb0x25jl2",10,5277,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"m91023_wb0x25jl2",11,2830,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"m91023_wb0x25jl2",12,3307,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",8,"HE",1
"m91023_wb0x25jl2",14,2931,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"m91023_wb0x25jl2",15,2169,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"m91023_wb0x25jl2",16,1952,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"false",12,"HM",1
"m91023_wb0x25jl2",17,2709,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",8,"HE",1
"m91023_wb0x25jl2",18,1944,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"m91023_wb0x25jl2",19,1944,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"m91023_wb0x25jl2",20,4450,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"m91023_wb0x25jl2",21,1418,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"m91023_wb0x25jl2",22,3306,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",8,"HM",1
"m91023_wb0x25jl2",23,1377,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"m91023_wb0x25jl2",24,1800,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"m91023_wb0x25jl2",25,1891,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"m91023_wb0x25jl2",26,1886,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",14,"HE",1
"m91023_wb0x25jl2",27,1348,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"m91023_wb0x25jl2",28,3652,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",12,"HM",1
"m91023_wb0x25jl2",29,1718,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",14,"HE",1
"m91023_wb0x25jl2",30,2547,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"m91023_wb0x25jl2",31,2190,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"m91023_wb0x25jl2",32,1745,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"m91023_wb0x25jl2",33,2245,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"m91023_wb0x25jl2",34,1251,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"m91023_wb0x25jl2",35,1664,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",14,"HE",1
"m91023_wb0x25jl2",36,1701,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"m91023_wb0x25jl2",37,2745,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"m91023_wb0x25jl2",38,1975,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"false",12,"HM",1
"m91023_wb0x25jl2",39,1370,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"m91023_wb0x25jl2",40,2773,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",8,"HE",1
"m9243_hqielvkmkh",3,1760,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"m9243_hqielvkmkh",4,2714,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",8,"HM",1
"m9243_hqielvkmkh",5,2185,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"false",8,"HM",1
"m9243_hqielvkmkh",6,1515,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"m9243_hqielvkmkh",7,679,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"m9243_hqielvkmkh",8,623,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",4,"EM",1
"m9243_hqielvkmkh",9,589,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"m9243_hqielvkmkh",10,1510,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",8,"EE",1
"m9243_hqielvkmkh",11,787,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"m9243_hqielvkmkh",12,2019,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",12,"HM",1
"m9243_hqielvkmkh",13,1101,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",8,"HE",1
"m9243_hqielvkmkh",14,1120,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"m9243_hqielvkmkh",15,623,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",2,"EE",1
"m9243_hqielvkmkh",16,2668,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"m9243_hqielvkmkh",17,1859,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"m9243_hqielvkmkh",19,755,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"m9243_hqielvkmkh",20,828,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"m9243_hqielvkmkh",21,1856,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"m9243_hqielvkmkh",22,788,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"m9243_hqielvkmkh",23,433,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"false",8,"HM",1
"m9243_hqielvkmkh",24,323,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"m9243_hqielvkmkh",25,1012,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"m9243_hqielvkmkh",26,664,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"m9243_hqielvkmkh",27,1211,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",14,"HE",1
"m9243_hqielvkmkh",28,725,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",4,"EM",1
"m9243_hqielvkmkh",29,372,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"m9243_hqielvkmkh",30,847,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"m9243_hqielvkmkh",31,2018,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"m9243_hqielvkmkh",32,496,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"m9243_hqielvkmkh",33,737,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"m9243_hqielvkmkh",34,1618,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"m9243_hqielvkmkh",36,2741,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"m9243_hqielvkmkh",37,428,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"m9243_hqielvkmkh",38,1385,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"false",8,"HM",1
"m9243_hqielvkmkh",39,727,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"m9243_hqielvkmkh",40,2135,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",8,"EE",1
"m9714_cx317srg8m8",2,2866,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"m9714_cx317srg8m8",4,3105,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",8,"HM",1
"m9714_cx317srg8m8",5,1675,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"m9714_cx317srg8m8",6,1618,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"m9714_cx317srg8m8",7,1643,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",14,"HE",1
"m9714_cx317srg8m8",9,2153,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"m9714_cx317srg8m8",10,4164,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"m9714_cx317srg8m8",11,2486,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",12,"HM",1
"m9714_cx317srg8m8",12,2006,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",2,"EE",1
"m9714_cx317srg8m8",13,1383,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",12,"HM",1
"m9714_cx317srg8m8",14,1541,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"m9714_cx317srg8m8",15,1336,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"m9714_cx317srg8m8",16,1510,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"m9714_cx317srg8m8",17,2425,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"m9714_cx317srg8m8",18,1611,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"m9714_cx317srg8m8",19,1042,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"true",4,"EM",1
"m9714_cx317srg8m8",20,972,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",14,"HE",1
"m9714_cx317srg8m8",21,2640,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"m9714_cx317srg8m8",22,1539,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",8,"EM",1
